geographicaream49,country,region,measureditemcpc,crop,timepointyears,loss_per_clean,percentage_loss_of_quantity,loss_quantity,loss_qualitiative,loss_monetary,activity,fsc_location1,periodofstorage,treatment,causeofloss,samplesize,units,method_datacollection,tag_datacollection,reference,url
50,Bangladesh,,1234,Tomatoes,2010,9.1,9.1,,,,,Traders,,,,75,,,-,"BAU, FAO Hassan et al.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
50,Bangladesh,,1234,Tomatoes,2010,10.8,10.8,,,,,Wholesale,,,"long transport, packaging, handling and storage at wholesaler",,,,-,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
50,Bangladesh,,1234,Tomatoes,2010,13,13,,,,Grading & Transport,Wholesale,,,,,,,-,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
50,Bangladesh,,1234,Tomatoes,2010,13.25,4.5-22,,,,,Producer,,,,75,,,-,"BAU paper ; Akhter, R",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf
50,Bangladesh,,1312,Bananas,2010,3.2,3.2,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,5.1,5.1,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,7.7,7.7,,,,,Producer,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,8.6,8.6,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,3.2,3.2,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,5.1,5.1,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,7.7,7.7,,,,,Producer,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1312,Bananas,2010,8.6,8.6,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,4 Upazillas of Chapai Nowabgonj and 2 Upazillas of Rajshahi.,1316,Mangoes,2010,4,4,,,,,Producer,,,,150,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,"Chapai Nowabgonj, Dhaka and Mymensingh",1316,Mangoes,2010,7,7,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,"Baneshar Bazar assesmble market of Rajshahi district. In contrast, the losses were lower in the surveyed markets of Chapai Nowabgonj,",1316,Mangoes,2010,8,8,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,Dhaka and Mymensingh,1316,Mangoes,2010,8,8,,,,,Wholesale,,,"Lower In The Surveyed Markets Of Chapai Nowabgonj, The Leading Mango Growing District Of Bangladesh (Table 12.2). This Result Would Be Attributed To The Use Of Recently Introduced Plastic Crates For Long Distance Transport Instead Of The Age-Old Conventional Method Of Mango Packaging With Bamboo Baskets And Gunny Bags",100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,4 Upazillas of Chapai Nowabgonj and 2 Upazillas of Rajshahi.,1316,Mangoes,2010,4.1,2.1-6.1,,,,,Producer,,,,150,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,"Chapai Nowabgonj, Dhaka and Mymensingh",1316,Mangoes,2010,6.7,4.7-8.7,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,"Baneshar Bazar assesmble market of Rajshahi district. In contrast, the losses were lower in the surveyed markets of Chapai Nowabgonj,",1316,Mangoes,2010,8.35,6.6-10.1,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,Dhaka and Mymensingh,1316,Mangoes,2010,9.25,7.5-11,,,,,Wholesale,,,"Lower In The Surveyed Markets Of Chapai Nowabgonj, The Leading Mango Growing District Of Bangladesh (Table 12.2). This Result Would Be Attributed To The Use Of Recently Introduced Plastic Crates For Long Distance Transport Instead Of The Age-Old Conventional Method Of Mango Packaging With Bamboo Baskets And Gunny Bags",100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,6.1,6.1,,,,,Producer,,,,75,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,7.9,7.9,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,12.2,12.2,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,13.7,13.7,,,,Bepari,Traders,,,,75,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,6.1,6.1,,,,,Producer,,,,75,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,7.9,7.9,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,12.2,12.2,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1317,Papayas,2010,13.7,13.7,,,,Bepari,Traders,,,,75,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,6.97,6.97,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,10.4,10.4,,,,,Producer,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,11.55,11.55,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,14.1,14.1,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,6.97,6.97,,,,,Retail,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,10.4,10.4,,,,,Producer,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,11.55,11.55,,,,Bepari,Traders,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1318,Pineapples,2010,14.1,14.1,,,,,Wholesale,,,,100,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",-,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
50,Bangladesh,,1323,Oranges,2010,4,4,,,,,Wholesale,,,,50,,"Structured And Pre-Tested Interview Schedules Were Used To Collect Information OnExisting Pre- And Postharvest Practices For Selected Fruits And Vegetables. Names Of TheGrowers Were Collected From Selected Upazillas/Blocks Of The Selected Districts (Table3.1). From Each Upazilla (Block), Name Of Growers (Population) Were Listed, And 25Growers From The Population Were Randomly Chosen As Sample For Conducting TheSurvey. For Intermediaries (Bepari, Wholesalers And Retailers) 100-150 Each OfBepari, Wholesalers And Retailers For Each Of The Selected Commodity WereInterviewed From Different Assemble, Wholesale And Retail Markets. The Number OfRespondents Varies With Crop Species.",Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf
