"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"380","Italy",,"01215","spinach",2013,11.0972,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2013,3.0068,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2013,6.9767,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2013,0.6242,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2013,1.886,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2013,1.753,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2013,0.153,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2013,0.9442,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2013,4.0063,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2013,0.9262,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2013,0.2746,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2012,0.9145,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2012,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2012,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2012,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2012,2.2233,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2012,8.9341,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2012,14.3364,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2012,2.8611,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2012,7.5,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2012,0.5782,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2012,1.8382,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2012,2.6955,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2012,0.1491,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2012,1.2099,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2012,4.0495,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2012,0.8024,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2012,0.2549,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2011,0.4896,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2011,0.1198,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2011,0.1198,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2011,0.1198,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0115","barley",2011,0.1896,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2011,2.188,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2011,8.7888,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2011,12.1344,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2011,3.1932,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2011,7.1429,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2011,0.6716,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2011,2.7871,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2011,1.8221,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2011,0.1414,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2011,0.5888,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2011,4.0479,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2011,1.2965,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2011,0.2583,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2010,0.4895,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2010,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2010,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2010,0.1219,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0115","barley",2010,0.1817,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2010,2.2155,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2010,8.8908,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2010,11.0366,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2010,3.3196,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2010,7.1429,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2010,0.642,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2010,1.1134,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2010,2.3485,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2010,0.1419,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2010,0.6912,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2010,4.0911,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2010,1.2957,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2010,0.2646,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2009,0.4895,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2009,0.12,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2009,0.12,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2009,0.12,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0115","barley",2009,0.162,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2009,2.0946,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2009,9.0993,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2009,11.1803,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2009,2.617,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2009,8.5714,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2009,2.4264,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2009,1.2542,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2009,1.7844,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2009,0.1369,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2009,0.7721,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2009,4.1176,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2009,1.3605,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2009,0.24,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2008,0.7905,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2008,0.1157,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2008,0.1157,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2008,0.1157,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy","","0115","Barley",2008,0.15,"0.145548991","","","","","Total Supply Chain Estimate","","","","","","Fas Usda Ratio Followed","FAO Sources","FAO Sources",""
"380","Italy",,"0115","barley",2008,0.1455,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2008,1.9641,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2008,8.8878,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2008,10.02,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2008,3.5135,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2008,9.0909,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2008,0.6416,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2008,1.7013,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2008,1.9162,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2008,0.1439,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2008,0.7355,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2008,4.2553,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2008,1.3065,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2008,0.26,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2007,0.9065,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2007,0.1223,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2007,0.1223,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2007,0.1223,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy","","0115","Barley",2007,0.16,"0.155066344","","","","","Total Supply Chain Estimate","","","","","","Fas Usda Ratio Followed","FAO Sources","FAO Sources",""
"380","Italy",,"0115","barley",2007,0.1551,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2007,1.9383,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2007,9.0118,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2007,10.3715,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2007,3.369,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2007,9.9109,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2007,0.6764,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2007,2.8107,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2007,1.7939,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2007,0.1385,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2007,0.7518,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2007,4.375,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2007,1.0278,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2007,0.2693,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2006,0.9051,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2006,0.1241,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2006,0.1241,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2006,0.1241,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy","","0115","Barley",2006,0.16,"0.156001008","","","","","Total Supply Chain Estimate","","","","","","Fas Usda Ratio Followed","FAO Sources","FAO Sources",""
"380","Italy",,"0115","barley",2006,0.156,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2006,1.7725,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2006,11.1627,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2006,10.3463,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2006,2.3618,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2006,11.3636,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2006,2.4019,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2006,7.5824,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2006,1.6232,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01450","olives",2006,0.1025,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2006,0.9771,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2006,4.1176,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2006,1.0483,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2006,0.2872,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2005,0.8423,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2005,0.1151,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2005,0.1151,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2005,0.1151,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy","","0115","Barley",2005,0.16,"0.164737318","","","","","Total Supply Chain Estimate","","","","","","Fas Usda Ratio Followed","FAO Sources","FAO Sources",""
"380","Italy",,"0115","barley",2005,0.1647,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2005,1.6311,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2005,11.6098,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2005,10.0637,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2005,3.0611,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2005,13.7856,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2005,3.6242,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2005,5.8649,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2005,1.7279,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2005,0.9876,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2005,4.375,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2005,2.8257,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2005,0.27,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0111","wheat",2004,0.8103,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2004,0.0968,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2004,0.0968,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0112","maize (corn)",2004,0.0968,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy","","0115","Barley",2004,0.21,"0.207501167","","","","","Total Supply Chain Estimate","","","","","","Fas Usda Ratio Followed","FAO Sources","FAO Sources",""
"380","Italy",,"0115","barley",2004,0.2075,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0116","rye",2004,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0117","oats",2004,1.7768,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01199.90","other cereals n.e.c.",2004,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01213","cauliflowers and broccoli",2004,8.9441,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01215","spinach",2004,10.4829,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01234","tomatoes",2004,3.9047,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01290.90","other vegetables, fresh n.e.c.",2004,13.6815,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01330","grapes",2004,2.3355,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01443","rapeseed or colza seed",2004,2.2134,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01445","sunflower seed",2004,1.4598,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01530","sweet potatoes",2004,0.889,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01709.01","vetches",2004,4.6891,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"01801","sugar beet",2004,2.3604,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"380","Italy",,"0231","hen eggs in shell, fresh",2004,0.2668,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
